Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,besplatna_dostava (product.metafields.custom.besplatna_dostava),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Application method (product.metafields.shopify.application-method),Bag/Case features (product.metafields.shopify.bag-case-features),Bag/Case material (product.metafields.shopify.bag-case-material),Brush material (product.metafields.shopify.brush-material),Cleaning surfaces (product.metafields.shopify.cleaning-surfaces),Coffee product form (product.metafields.shopify.coffee-product-form),Coffee roast (product.metafields.shopify.coffee-roast),Color (product.metafields.shopify.color-pattern),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cosmetic function (product.metafields.shopify.cosmetic-function),Country (product.metafields.shopify.country),Dirt separating method (product.metafields.shopify.dirt-separating-method),Dispenser type (product.metafields.shopify.dispenser-type),Dry/Wet cleaning (product.metafields.shopify.dry-wet-cleaning),Dust container type (product.metafields.shopify.dust-container-type),Fabric (product.metafields.shopify.fabric),Flavor (product.metafields.shopify.flavor),Handle material (product.metafields.shopify.handle-material),Handwear material (product.metafields.shopify.handwear-material),Ingredients (product.metafields.shopify.ingredients),Item condition (product.metafields.shopify.item-condition),Material (product.metafields.shopify.material),Mounting type (product.metafields.shopify.mounting-type),Organizer type (product.metafields.shopify.organizer-type),Package type (product.metafields.shopify.package-type),Product form (product.metafields.shopify.product-form),Shampoo type (product.metafields.shopify.shampoo-type),Suitable for hair type (product.metafields.shopify.suitable-for-hair-type),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Target gender (product.metafields.shopify.target-gender),Vacuum air filtering technology (product.metafields.shopify.vacuum-air-filtering-technology),Vehicle application area (product.metafields.shopify.vehicle-application-area),Vehicle fluid type (product.metafields.shopify.vehicle-fluid-type),Vehicle type (product.metafields.shopify.vehicle-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
sapun-za-ruke-u-pjeni-kimblery-clark-1l,Sapun za ruke u pjeni 1 L- Kimberly Clark,"<p>Sapun za ruke u pjeni Kimberly-Clark 1L pruža visoku učinkovitost i nježnost u čišćenju, što ga čini savršenim izborom za komercijalne prostore kao što su uredi, hoteli, restorani i medicinske ustanove. Ovaj sapun u pjeni bogat je hidratantnim sastojcima koji pomažu u održavanju prirodne ravnoteže kože, ostavljajući je mekanom i svježom nakon svake upotrebe.</p>
<p>Kimberly-Clark sapun za ruke je formuliran za brzo i efikasno uklanjanje prljavštine, dok njegovi sastojci djeluju umirujuće i ne izazivaju iritacije, čak ni pri čestoj upotrebi. Pakovanje od 1L osigurava dugotrajan učinak i ekonomičnost, a njegova pjena je lagana i nježna, stvarajući osjećaj udobnosti pri svakom korištenju.</p>
<p><strong>Prednosti:</strong></p>
<ul>
<li>
<strong>Visoka učinkovitost:</strong> Temeljito čisti ruke i uklanja nečistoće.</li>
<li>
<strong>Nježnost za kožu:</strong> Bogat hidratantnim sastojcima koji njeguju kožu.</li>
<li>
<strong>Ekonomičnost:</strong> Dugotrajno pakovanje <strong>(</strong> <strong>2500 doza)</strong> od 1L za smanjenje česte zamjene.</li>
<li>
<strong>Idealno za profesionalne prostore:</strong> Prikladno za urede, restorane, hotele i medicinske ustanove.</li>
<li>
<strong>Pjena:</strong> Stvara bogatu pjenu koja se brzo ispira i ne ostavlja tragove.</li>
</ul>
<p>Kimberly-Clark sapun za ruke u pjeni pruža visoki standard higijene i udobnosti, čineći ga idealnim rješenjem za prostore sa velikim brojem korisnika, gdje je održavanje čistoće i udobnosti ključno.</p>",Kimberly Clark,Health & Beauty > Personal Care > Cosmetics > Bath & Body > Liquid Hand Soap,"","kimberly clark, papirna, pjena za ruke, ruke, sapun za ruke, sapun za ruke u pjeni",true,Title,Default Title,,,,,,,,H6340,0.0,,deny,manual,34.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/sapun-za-ruke-u-pjeni-kimberly-clark-1l-758010.png?v=1736087752,1,SAPUN ZA RUKE U PJENI KIMBERLY - CLARK 1L - Greentime,false,Sapun za ruke u pjeni 1L | Kimberly Clark,"Pruža nježno i učinkovito čišćenje. Idealno za komercijalne prostore, ostavlja kožu hidratiziranom i svježom.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,plastic-bottle,liquid,,,all-skin-types,,,,,,,,,,,lb,,,active
kleenex-sapun-za-ruke-cesto-pranje,Kleenex sapun za ruke često pranje,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H6333,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
kleenex-sapun-za-ruke-svakodnevno-pranje-1l,Kleenex sapun za ruke svakodnevno pranje 1L,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H6331,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
dispenzer-za-gel-dezinfekciju-jabonera-liquidos-bolsas-500ml-disarp,Dispenzer za GEL dezinfekciju JABONERA LIQUIDOS BOLSAS 500ML DISARP,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H50003394,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
pelikan-pumpa-dosif-4ml-para-garrafa-c-tapon-55mm,PELIKAN PUMPA -DOSIF 4ML PARA GARRAFA C TAPON 55MM,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H50002327,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
bacter-wc-5l-sredstvo-za-ciscenje-i-dezinfekciju-toaleta,Sredstvo za čišćenje i dezinfekciju toaleta- BACTER WC 5L,"<h2>
<span style=""color: rgb(0, 0, 0);""><strong><span class=""___SText_anxqe-ko_"" data-ui-name=""Link.Text"">Sredstvo za </span></strong></span><strong><span class=""Polaris-Text--root Polaris-Text--headingLg Polaris-Text--bold"">čišćenje i dezinfekciju toaleta</span></strong>
</h2>
<p><strong>Bacter WC</strong> je snažno sredstvo za čišćenje i dezinfekciju WC školjki i sanitarnih prostorija. Ova specijalizirana formula pruža <strong>temeljito čišćenje</strong> i <strong>baktericidno djelovanje</strong>, osiguravajući visoku razinu higijene i svježine.</p>
<p><strong>Sadrži aktivne sastojke</strong> koji učinkovito uklanjaju nečistoće, kamenac i bakterije, ostavljajući WC školjke i sanitarne površine čistima i zaštićenima. <strong>Bacter WC</strong> ostavlja dugotrajan ugodan miris, čineći ga idealnim za upotrebu u javnim WC-ima, hotelima, restoranima i drugim prostorima gdje je potrebna visok nivo čistoće i higijene.</p>
<h3><strong>PREDNOSTI</strong></h3>
<ul>
<li><strong>Efikasno uklanja kamenac i bakterije</strong></li>
<li><strong>Temeljito čišćenje</strong></li>
<li>
<strong>Ostavlja ugodan miris</strong> i dugotrajan osjećaj svježine</li>
</ul>
<h3><strong>KAKO KORISTITI</strong></h3>
<p>Bacter WC je namijenjen za profesionalnu upotrebu u sanitarnim prostorijama.</p>
<p><strong>Doziranje:</strong></p>
<ul>
<li>
<strong>Redovno čišćenje:</strong> Razrijediti 40 ml sredstva u 10 litara vode. Nanesite razrijeđeni rastvor direktno na unutarnje zidove WC školjke, ostavite da djeluje nekoliko minuta, posebno u područjima s nagomilanim kamencem. Očistite četkom ili spužvom i isperite vodom.</li>
</ul>",Disarp,Home & Garden > Household Supplies > Household Cleaning Supplies > Household Cleaning Products > Toilet Bowl Cleaners,"","hemija, Profesionalna sredstva za čišćenje, Sredstva za čišćenje toaleta, sredstvo za skidanje kamenca, toalet",true,Title,Default Title,,,,,,,,H4432100,0.0,,deny,manual,53.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/sredstvo-za-ciscenje-i-dezinfekciju-toaleta-bacter-wc-5l-547301.webp?v=1736087695,1,Sredstvo za čišćenje i dezinfekciju toaleta - BACTER WC 5L - Greentime,false,Sredstvo za čišćenje i dezinfekciju toaleta | BACTER WC 5L,"Bacter WC  je sredstvo za čišćenje i dezinfekciju WC-a. Efikasno uklanja prljavštinu i bakterije, ostavljajući prostor čistim i svježim. Cijena 51,90 KM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
premium-pjena-za-pranje-ruku,Pjena za Pranje Ruku 5L | Premium Foam,"<p>Premium pjena za pranje ruku je visokokvalitetno sredstvo koje učinkovito čisti ruke, uklanjajući prljavštinu i masnoće, dok istovremeno hidratizira i njeguje kožu. S formulom koja stvara bogatu pjenu, osigurava dugotrajan osjećaj svježine i udobnosti. Pjena je idealna za visokofrekventne prostore kao što su restorani, hoteli, medicinske ustanove i drugi komercijalni objekti gdje je higijena ključna.</p>
<p><strong>PREDNOSTI</strong></p>
<ul>
<li>Efikasno uklanja prljavštinu, masnoće i nečistoće.</li>
<li>Ostavlja kožu mekom, hidratiziranom i ugodno mirisnom.</li>
<li>Ekonomično pakiranje od 5 litara, idealno za visoku frekvenciju upotrebe.</li>
<li>Brzo se pjeni, lako se ispire.</li>
</ul>
<p><strong>KAKO KORISTITI</strong><br>Nanijeti malu količinu na vlažne ruke, utrljati dok ne stvori pjenu i dobro isprati vodom.</p>
<p><strong>IDEALNO ZA</strong><br>Restorane, hotele, medicinske ustanove i druge komercijalne prostore gdje je higijena ruku bitna.</p>
<!---->",RULOPAK,Health & Beauty > Personal Care > Cosmetics > Bath & Body > Liquid Hand Soap,"","papirna, ruke",true,Title,Default Title,,,,,,,,H400018,0.0,,deny,manual,24.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/pjena-za-pranje-ruku-5l-premium-foam-701679.png?v=1736087798,1,Pjena za Pranje Ruku 5L | Premium Foam - Greentime,false,,"Visokokvalitetni sapun u pjeni, savršen za svakodnevnu upotrebu. Pruža nježno čišćenje i hidrataciju, idealan za komercijalne prostore. Cijena 24,90 KM za 5L",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
etiq-c90-rtu-disarp,ETIQ C90 RTU DISARP,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H3025,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
etiq-c80-rtu-disarp,ETIQ C80 RTU DISARP,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H3022,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
etiq-c70-rtu-disarp,ETIQ C70 RTU DISARP,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H3020,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
etiq-h150-perfect-disarp,ETIQ H150 PERFECT DISARP,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H3019,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
glanz-sredstvo-za-ciscenje-podova-1-l-lavanda,Glanz sredstvo za čišćenje podova 1 L LAVANDA,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H3017,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
etiq-h40-lemon-rtu-disarp,ETIQ. H40 LEMON RTU DISARP,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H3012,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
sprayer-canyon-500ml,SPRAYER CANYON 500ml,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H2314,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
bottle-1000ml-natural-pistola-60grs,Bottle 1000ml Natural pistola 60grs,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H2236,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
sprayer-canyon-1000ml,SPRAYER CANYON 1000ML,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H2224,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
bottle-500-pulverizador-natural,Bottle 500 PULVERIZADOR NATURAL,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H2150,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
bottle-1000ml-natural-push-pull,Bottle 1000ml Natural push-pull,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H2126,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
push-pull-tapon-etna,Push pull tapon etna,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H2039,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
sredstvo-za-odcepljivanje-odvoda-tax-forte,Sredstvo za odčepljivanje odvoda - TAX FORTE 1L,"<h2><strong><span class=""___SText_anxqe-ko_"" data-ui-name=""Link.Text"">Sredstvo za odčepljivanje odvoda</span></strong></h2>
<p><strong>Tax Forte</strong> je profesionalno sredstvo za odčepljivanje odvoda izazvanih organskim i mineralnim naslagama. Njegova snažna formula učinkovito razgrađuje masnoće, sapun, kosu i druge ostatke, vraćajući cijevima optimalan protok.</p>
<h2><strong>Ključne karakteristike</strong></h2>
<ul>
<li>
<strong>Visoka efikasnost</strong>: Uklanja čak i tvrdokorne naslage u odvodima.</li>
<li>
<strong>Višenamjenska primjena</strong>: Pogodno za kuhinjske i sanitarne odvode.</li>
<li>
<strong>Profesionalna upotreba</strong>: Za industrijska i komercijalna okruženja.</li>
</ul>
<p><strong>Upute za upotrebu</strong></p>
<ol>
<li>Sipajte 100-200ml sredstva u odvod.</li>
<li>Ostavite da djeluje prema uputstvima.</li>
<li>Temeljito isperite vodom.</li>
</ol>",Disarp,Hardware > Plumbing > Plumbing Fixture Hardware & Parts > Drain Components,"","hemija, najbolje sredstvo za odčepljivanje odvoda, najbolje sredstvo za odčepljivanje odvoda forum, odčepljivanje odvoda, Profesionalna sredstva za čišćenje, Sredstva za čišćenje toaleta, sredstvo za odčepljivanje odvoda, sredstvo za otpusavanje odvoda, Sredstvo za uklanjanje svih vrsta začepljenja, toalet",true,Title,Default Title,,,,,,,,H090264,0.0,,deny,manual,21.90,29.90,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0811/5565/3912/files/sredstvo-za-odcepljivanje-odvoda-tax-forte-1l-107703.webp?v=1738587876,1,"najbolje sredstvo za odčepljivanje odvoda, efikasno uklanja masnoće, sapunicu i druge naslage",false,Sredstvo za odčepljivanje odvoda | TAX FORTE 1L,Tax Forte  efikasno uklanja začepljenja u odvodima i vraća im pun protok. Brzo i jednostavno rješenje za čist i prohodan odvod bez napora.,,,,,,,,,,,,white; clear; gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
sredstvo-za-odcepljivanje-odvoda-tax-forte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/sredstvo-za-uklanjanje-svih-vrsta-zacepljenja-tax-forte-1l-596098.webp?v=1738522753,2,Sredstvo za uklanjanje svih vrsta začepljenja - TAX FORTE 1L - Greentime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sredstvo-za-odcepljivanje-odvoda-tax-forte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/sredstvo-za-uklanjanje-svih-vrsta-zacepljenja-tax-forte-1l-473278.webp?v=1738522753,3,Sredstvo za uklanjanje svih vrsta začepljenja - TAX FORTE 1L - Greentime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desincrust-forte-6kg-sredstvo-za-uklanjanje-kamenca,DESINCRUST FORTE 6kg- sredstvo za uklanjanje kamenca,,Infinity Merch,,"",sredstvo za skidanje kamenca,false,Title,Default Title,,,,,,,,H083122000,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
dreamhand-work-5kg-disarp,DREAMHAND WORK 5kg Disarp,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H08212100,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
higisol-70-eco-z-500ml,HIGISOL 70 Eco-Z 500ml,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H0791F100,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
higisol-70-desinfectante-5-l-disarp-tecno-sredstvo-za-brzu-alkoholnu-dezinfekciju-povrsina,Tečno sredstvo za brzu alkoholnu dezinfekciju površina- HIGISOL 70 DESINFECTANTE 5 L,,Disarp,Uncategorized,"","",true,Title,Default Title,,,,,,,,H07912100,0.0,,deny,manual,58.00,65.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/tecno-sredstvo-za-brzu-alkoholnu-dezinfekciju-povrsina-higisol-70-desinfectante-5-l-468532.jpg?v=1736087797,1,Tečno sredstvo za brzu alkoholnu dezinfekciju površina - HIGISOL 70 DESINFECTANTE 5 L - Greentime,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
bacter-700-rtu-eco-z-500ml,BACTER 700 RTU Eco-Z 500ml,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H0785F100,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
eco-z-fragancia-osvjezivac-prostora-500ml-diamante,Osvježivač prostora Diamante 500ml,"<p>ECO Z FRAGANCIA Diamante je osvježivač prostora koji unosi dugotrajan i prijatan miris u svaki prostor. Sa svojim sofisticiranim mirisnim notama, osvježava i neutralizira neugodne mirise, ostavljajući vaš dom, ured ili vozilo svježim i ugodnim. Njegova formula ne sadrži štetne hemikalije, čineći ga sigurnim za upotrebu u svakom okruženju.</p>
<p><strong>Karakteristike</strong>:</p>
<ul>
<li>
<strong>Dugotrajan miris</strong>: Ostavlja postojan i ugodan miris koji osvježava prostor kroz duži vremenski period.</li>
<li>
<strong>Neutralizacija neugodnih mirisa</strong>: Efikasno uklanja neugodne mirise, poput dima, hrane ili vlage.</li>
<li>
<strong>Siguran za upotrebu</strong>: Bez agresivnih hemikalija, siguran za svakodnevnu upotrebu u zatvorenim prostorijama.</li>
<li>
<strong>Jednostavno nanošenje</strong>: Dolazi u praktičnoj bočici od 500 ml s raspršivačem za ravnomjernu aplikaciju.</li>
<li>
<strong>Univerzalna primjena</strong>: Idealan za domove, urede, vozila, kupaonice i druge zatvorene prostore.</li>
</ul>
<p><strong>Primjena</strong>: ECO Z FRAGANCIA Diamante je idealan za svakodnevnu upotrebu u svim prostorijama gdje je potrebna svježina i ugodan miris. Jednostavno raspršite po želji kako biste neutralizirali neugodne mirise i osvježili prostor.</p>
<!---->",Disarp,Home & Garden > Decor > Home Fragrances > Air Fresheners,"","osvjezivaci, osvjezivaci prostora, osvježivač prostora",true,Title,Default Title,,,,,,,,H0723F100,0.0,,deny,manual,12.90,16.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/osvjezivac-prostora-disarp-diamante-500ml-315580.png?v=1736087752,1,Osvježivač prostora | Disarp Diamante 500ml - Greentime,false,Osvježivač prostora | Disarp Diamante 500ml,"Prirodni miris za vaš prostor, idealan za domove, kancelarije i ugostiteljske objekte. Osvježite zrak s kvalitetnim, ekološkim rješenjem.",,,,,,,,,,,,clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
eco-z-fragancia-osvjezivac-prostora-500ml-zafiro,Osvježivač prostora  Zafiro 500ml,"<p>ECO Z FRAGANCIA Zafiro je visokokvalitetni osvježivač prostora koji unosi prefinjen, osvježavajući miris u vaš dom, ured ili automobil. Dizajniran da neutralizira neugodne mirise, ovaj osvježivač pruža dugotrajnu svježinu, stvarajući prijatnu i opuštajuću atmosferu.</p>
<p><strong>Karakteristike</strong>:</p>
<ul>
<li>
<strong>Dugotrajan miris</strong>: Intenzivan, ali prijatan miris koji traje dugo nakon nanošenja.</li>
<li>
<strong>Neutralizira neugodne mirise</strong>: Uklanja neugodne mirise, uključujući dim, kuhinjske mirise i vlagu.</li>
<li>
<strong>Praktično pakovanje</strong>: Dolazi u bočici od 500 ml s raspršivačem za jednostavno i precizno nanošenje.</li>
<li>
<strong>Siguran za upotrebu</strong>: Formulacija bez štetnih hemikalija, sigurna za svakodnevnu upotrebu u zatvorenim prostorima.</li>
<li>
<strong>Višenamjenska upotreba</strong>: Idealan za osvježavanje zraka u domovima, uredima, vozilima i drugim prostorima.</li>
</ul>
<p><strong>Primjena</strong>: ECO Z FRAGANCIA Zafiro je savršen za svakodnevno osvježavanje prostora, stvarajući ugodan miris u svakoj prostoriji. Jednostavno raspršite po prostoru kako biste osjetili trenutnu svježinu i uklonili neugodne mirise.<!----></p>",Disarp,Home & Garden > Decor > Home Fragrances > Air Fresheners,"","osvjezivaci, osvjezivaci prostora, osvježivač prostora",true,Title,Default Title,,,,,,,,H0722F100,0.0,,deny,manual,12.90,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0811/5565/3912/files/osvjezivac-prostora-disarp-zafiro-500ml-939887.png?v=1736087752,1,Osvježivač prostora | Disarp Zafiro 500ml - Greentime,false,Osvježivač prostora | Disarp Zafiro 500ml,"Prirodni miris za vaš prostor, idealan za domove, kancelarije i ugostiteljske objekte. Osvježite zrak s kvalitetnim, ekološkim rješenjem.",,,,,,,,,,,,blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,active
dospe-5l-sredstvo-za-rucno-pranje-suda,DOSPE 5L- Sredstvo za ručno pranje suđa,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H07162100,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
eco-z-banos-500ml-sredstvo-za-ciscenje-kupaonice,ECO Z BANOS  - 500ml sredstvo za čišćenje kupaonice,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H0703F100,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
power-stopgras-22kg,POWER STOPGRAS 22kg,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H06868400,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
eficlor-foam-22-kg,EFICLOR FOAM 22 KG,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H06857100,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
eficlor-foam-5kg,EFICLOR FOAM 5kg,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H06852100,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
dreamhand-mechanic-5kg-gel-za-pranje-ruku-za-masinsku-industriju-mehanicare-i-sl,"DREAMHAND MECHANIC 5KG-GEL za pranje ruku za mašinsku industriju, mehaničare i sl.",,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H06692100,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
h40-lemon-eco-disbox-10,H40 LEMON Eco-DISBOX 10,,Infinity Merch,,"","",false,Title,Default Title,,,,,,,,H0651B300,0.0,,deny,manual,0.00,,true,true,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,draft
